Date,Product_ID,Product_Name,Price,Units_Sold,Total_Amount
2024-01-30,HO5699,Cookware Set,120.68,44,5309.92
2024-01-29,EL9057,Smartphone,93.08,8,744.64
2023-08-18,BE6854,Lipstick,47.38,22,1042.3600000000001
2023-05-02,CL1710,T-shirt,306.21,12,3674.5199999999995
2024-03-14,SP3971,Tennis Racket,342.92,10,3429.2000000000003
2024-11-14,EL5702,Tablet,180.71,7,1264.97
2023-10-05,TO5348,Board Game,407.25,46,18733.5
2023-03-20,BE3401,Shampoo,166.93,25,4173.25
2024-04-02,EL2102,Headphones,65.45,28,1832.6000000000001
2023-10-13,HO6292,Blender,497.44,12,5969.28
2024-01-30,CL9097,Jacket,217.68,45,9795.6
2024-02-28,SP3264,Tennis Racket,403.05,42,16928.100000000002
2023-09-09,TO9144,Puzzle,273.99,32,8767.68
2024-06-29,SP7301,Basketball,50.97,46,2344.62
2024-03-07,SP4593,Gym Bag,354.52,16,5672.32
2024-01-06,BE1281,Shampoo,187.58,31,5814.9800000000005
2023-05-17,BE6723,Face Cream,186.82,50,9341.0
2023-05-23,CL3361,Dress,419.27,36,15093.72
2024-03-07,HO4679,Microwave,37.37,9,336.33
2023-05-01,EL7184,Laptop,369.21,45,16614.45
2024-03-10,CL2736,T-shirt,334.75,5,1673.75
2024-05-03,SP1494,Basketball,81.97,10,819.7
2023-03-22,HO1204,Blender,288.9,27,7800.299999999999
2023-06-03,HO3295,Vacuum Cleaner,376.57,45,16945.65
2023-11-03,TO6526,Puzzle,227.55,42,9557.1
2024-12-12,BE2822,Lipstick,86.38,42,3627.96
2023-02-02,SP9245,Basketball,88.57,26,2302.8199999999997
2024-03-09,EL5227,Headphones,460.38,33,15192.539999999999
2023-11-10,EL7941,Laptop,466.41,18,8395.380000000001
2023-04-05,SP3050,Running Shoes,374.14,26,9727.64
2024-09-25,BE7427,Shampoo,100.01,48,4800.4800000000005
2024-07-26,SP8674,Football,243.93,42,10245.06
2024-10-19,TO3700,Puzzle,36.79,24,882.96
2024-10-24,TO5422,Doll,63.12,5,315.59999999999997
2024-01-07,SP1459,Tennis Racket,127.37,11,1401.0700000000002
2024-07-08,BE4471,Face Cream,302.58,49,14826.42
2023-11-13,HO4305,Dish Rack,322.81,3,968.4300000000001
2023-09-04,CL1735,T-shirt,286.23,31,8873.130000000001
2023-02-16,BE2527,Lipstick,472.32,1,472.32
2024-01-01,CL9195,Dress,105.49,49,5169.009999999999
2024-02-05,EL3122,Tablet,354.3,7,2480.1
2023-12-06,TO2654,Toy Car,256.07,50,12803.5
2023-06-03,BE7260,Makeup Kit,243.71,3,731.13
2023-10-25,HO8587,Microwave,48.59,41,1992.19
2023-04-06,EL4533,Laptop,405.66,42,17037.72
2023-05-25,EL9218,Laptop,262.99,47,12360.53
2024-09-15,EL6593,Smartwatch,229.27,9,2063.4300000000003
2023-12-14,CL8059,Jacket,29.61,46,1362.06
2024-11-30,TO4421,Doll,498.53,39,19442.67
2023-03-18,HO9151,Dish Rack,57.73,1,57.73
2023-05-27,CL2428,Sneakers,254.47,30,7634.1
2023-11-18,HO3645,Cookware Set,43.4,37,1605.8
2024-01-08,CL2165,T-shirt,97.8,50,4890.0
2024-04-16,CL5194,Dress,383.94,29,11134.26
2024-10-27,HO8999,Blender,29.4,19,558.6
2024-02-15,TO3113,Toy Car,226.01,33,7458.33
2024-10-01,CL2367,Jacket,344.28,33,11361.24
2024-04-05,CL1934,T-shirt,373.11,16,5969.76
2024-12-17,SP3532,Football,428.0,19,8132.0
2024-01-20,HO7541,Dish Rack,428.38,15,6425.7
2024-02-02,TO6716,Action Figure,238.28,42,10007.76
2024-07-01,TO2406,Action Figure,98.33,7,688.31
2024-02-11,TO7578,Doll,171.07,21,3592.47
2023-12-17,SP4483,Running Shoes,354.12,31,10977.72
2023-04-28,CL1627,Dress,277.09,31,8589.789999999999
2023-05-30,EL6245,Laptop,288.42,39,11248.380000000001
2024-01-25,BE8046,Lipstick,489.49,14,6852.860000000001
2023-02-25,HO7929,Blender,142.23,41,5831.429999999999
2023-06-30,BE2134,Shampoo,144.21,6,865.26
2023-11-02,EL7876,Headphones,267.14,43,11487.019999999999
2023-09-23,HO2514,Blender,448.53,28,12558.84
2023-12-17,CL4253,Jeans,181.15,27,4891.05
2024-05-08,TO3632,Toy Car,483.14,28,13527.92
2023-12-30,EL7375,Smartwatch,413.28,36,14878.079999999998
2024-09-03,HO3369,Blender,168.63,47,7925.61
2023-11-21,BE8514,Shampoo,467.57,32,14962.24
2023-11-21,BE5305,Perfume,265.14,1,265.14
2024-04-06,HO2596,Vacuum Cleaner,27.88,48,1338.24
2023-07-12,TO3721,Toy Car,304.46,14,4262.44
2023-12-23,HO1235,Microwave,191.43,24,4594.32
2023-01-17,CL9226,Jacket,411.34,8,3290.72
2024-12-17,TO7783,Puzzle,211.09,23,4855.07
2024-07-09,TO6502,Toy Car,65.56,12,786.72
2024-04-14,TO3898,Board Game,280.85,11,3089.3500000000004
2024-07-09,TO5669,Puzzle,424.09,45,19084.05
2024-11-27,TO2625,Board Game,497.73,7,3484.11
2023-04-02,EL7738,Smartphone,60.8,48,2918.3999999999996
2024-09-30,SP8276,Football,256.65,3,769.9499999999999
2024-11-14,CL4471,Dress,119.21,30,3576.2999999999997
2024-07-18,TO4204,Action Figure,429.61,8,3436.88
2023-12-26,TO7484,Puzzle,13.73,24,329.52
2023-08-18,SP5384,Tennis Racket,441.01,17,7497.17
2023-11-11,TO1068,Doll,451.09,27,12179.429999999998
2023-02-03,BE3512,Face Cream,397.35,34,13509.900000000001
2024-09-06,CL3792,Jacket,479.99,28,13439.720000000001
2023-09-05,SP4156,Running Shoes,311.97,26,8111.220000000001
2023-02-22,SP3111,Running Shoes,470.3,25,11757.5
2023-06-27,TO9475,Board Game,87.64,15,1314.6
2023-04-12,EL9261,Laptop,68.0,37,2516.0
2024-02-06,EL3605,Tablet,474.86,14,6648.04
2023-04-06,BE8166,Face Cream,15.65,50,782.5
2024-08-30,HO9907,Blender,461.09,6,2766.54
2024-08-08,TO3138,Action Figure,491.87,41,20166.670000000002
2024-10-08,CL4927,Jeans,329.74,15,4946.1
2023-11-01,HO5018,Dish Rack,365.89,25,9147.25
2023-09-24,EL5505,Smartphone,50.65,10,506.5
2024-10-04,BE2694,Makeup Kit,64.36,39,2510.04
2023-05-06,BE5627,Shampoo,138.38,12,1660.56
2023-04-06,BE6921,Perfume,457.23,14,6401.22
2024-02-05,BE1359,Perfume,212.74,32,6807.68
2024-10-02,BE7879,Shampoo,193.87,21,4071.27
2024-10-10,TO3945,Doll,156.39,12,1876.6799999999998
2024-11-06,SP1515,Gym Bag,67.43,22,1483.46
2023-12-22,TO9953,Toy Car,12.46,34,423.64000000000004
2023-09-18,BE1484,Shampoo,272.62,34,9269.08
2024-06-08,HO6978,Microwave,66.25,14,927.5
2023-01-31,CL4600,Jeans,50.89,45,2290.05
2023-05-10,CL8890,Jacket,107.63,6,645.78
2023-12-23,EL5822,Smartwatch,238.85,32,7643.2
2024-03-22,SP4163,Running Shoes,132.55,13,1723.15
2024-12-04,EL7436,Tablet,60.42,50,3021.0
2024-08-24,CL4372,Jeans,477.34,32,15274.88
2024-03-19,TO5451,Puzzle,409.79,40,16391.600000000002
2023-04-21,SP8033,Running Shoes,107.86,23,2480.78
2024-01-18,EL8363,Smartphone,91.95,3,275.85
2024-06-07,CL7714,Sneakers,153.8,42,6459.6
2024-06-27,CL1490,Dress,66.18,21,1389.7800000000002
2024-03-15,HO5019,Cookware Set,45.59,43,1960.3700000000001
2024-01-16,CL6151,Jeans,69.93,21,1468.5300000000002
2024-12-05,BE4502,Lipstick,238.03,21,4998.63
2023-08-27,SP7317,Football,148.97,14,2085.58
2024-06-23,HO5555,Blender,360.97,43,15521.710000000001
2023-03-18,SP8130,Running Shoes,165.71,21,3479.9100000000003
2023-07-22,HO9092,Blender,254.34,18,4578.12
2024-03-07,BE8418,Face Cream,93.86,21,1971.06
2024-08-28,TO1348,Doll,149.67,42,6286.139999999999
2024-08-12,BE5659,Perfume,74.22,26,1929.72
2023-02-07,SP1640,Gym Bag,175.32,2,350.64
2023-03-13,TO7800,Action Figure,364.39,18,6559.0199999999995
2023-11-21,CL2306,Dress,282.66,21,5935.860000000001
2024-05-20,SP7444,Football,156.24,30,4687.200000000001
2024-05-20,EL7126,Smartphone,469.47,7,3286.29
2023-01-30,HO1170,Blender,77.98,21,1637.5800000000002
2024-12-05,EL4708,Headphones,93.39,13,1214.07
2024-01-13,SP1860,Football,137.25,3,411.75
2023-04-24,BE2229,Lipstick,139.23,45,6265.349999999999
2024-09-19,TO3790,Board Game,463.18,38,17600.84
2024-04-16,BE6231,Shampoo,432.33,49,21184.17
2024-08-21,TO3004,Puzzle,265.66,16,4250.56
2024-08-14,TO5596,Puzzle,167.74,47,7883.780000000001
2024-05-09,HO5322,Blender,385.44,46,17730.24
2023-03-26,CL4971,Sneakers,333.15,48,15991.199999999999
2023-07-30,EL2231,Smartphone,486.16,4,1944.64
2023-08-06,BE8670,Shampoo,411.07,13,5343.91
2024-05-14,BE4418,Lipstick,408.86,49,20034.14
2024-06-24,SP6108,Tennis Racket,357.17,42,15001.140000000001
2023-06-07,SP3130,Football,117.2,24,2812.8
2024-01-30,TO9412,Toy Car,109.48,26,2846.48
2023-07-12,BE7931,Lipstick,90.46,20,1809.1999999999998
2024-08-14,EL3413,Smartphone,235.87,7,1651.0900000000001
2023-04-23,HO8550,Blender,101.64,2,203.28
2024-05-02,EL8416,Smartwatch,182.46,8,1459.68
2024-07-17,BE8069,Lipstick,113.91,26,2961.66
2024-05-29,TO6467,Toy Car,36.05,18,648.9
2024-01-14,BE7267,Face Cream,368.68,28,10323.04
2023-07-18,CL7597,Jeans,96.56,18,1738.08
2024-06-26,SP9497,Running Shoes,222.45,44,9787.8
2023-02-21,EL2819,Laptop,117.59,4,470.36
2023-02-06,SP4911,Tennis Racket,42.27,7,295.89000000000004
2023-10-10,HO7628,Dish Rack,202.03,7,1414.21
2023-08-14,EL9112,Tablet,110.8,14,1551.2
2023-12-22,EL5718,Tablet,369.6,7,2587.2000000000003
2023-07-09,SP8811,Gym Bag,372.15,45,16746.75
2023-09-02,HO2137,Cookware Set,91.66,22,2016.52
2024-04-11,HO8775,Blender,219.68,2,439.36
2023-07-01,CL3797,T-shirt,342.81,1,342.81
2024-08-31,CL1016,Dress,249.27,16,3988.32
2024-04-28,BE1284,Face Cream,287.96,19,5471.24
2023-08-22,SP3741,Gym Bag,379.95,50,18997.5
2023-04-07,BE6499,Lipstick,231.78,48,11125.44
2023-12-26,SP8970,Tennis Racket,134.23,30,4026.8999999999996
2023-01-14,CL6467,Jacket,446.77,50,22338.5
2024-11-10,SP2847,Running Shoes,142.27,34,4837.18
2024-10-17,BE7722,Shampoo,429.57,43,18471.51
2023-05-26,CL1506,Dress,129.74,48,6227.52
2024-12-13,TO4380,Board Game,374.74,13,4871.62
2024-01-22,EL5487,Smartphone,439.8,44,19351.2
2024-07-11,TO3866,Toy Car,140.0,44,6160.0
2023-12-24,CL7836,Dress,473.18,18,8517.24
2023-11-13,HO9520,Blender,353.9,40,14156.0
2023-05-06,TO6685,Puzzle,151.32,1,151.32
2024-05-25,EL8640,Laptop,343.65,34,11684.099999999999
2023-10-24,SP3664,Gym Bag,158.79,19,3017.0099999999998
2023-03-08,CL8436,T-shirt,30.07,19,571.33
2024-08-30,BE9001,Face Cream,159.85,28,4475.8
2023-12-27,EL1817,Smartphone,133.2,23,3063.6
2023-10-18,SP3540,Gym Bag,477.31,46,21956.26
2023-10-05,HO8078,Microwave,296.76,6,1780.56
2023-10-25,HO8752,Blender,467.14,16,7474.24
2024-11-25,EL7923,Headphones,205.57,7,1438.99
2023-09-25,CL6091,Sneakers,94.92,28,2657.76
2024-11-26,CL3280,Sneakers,344.83,13,4482.79
2023-09-14,HO4268,Vacuum Cleaner,157.52,6,945.1200000000001
2023-11-01,SP9942,Running Shoes,99.85,28,2795.7999999999997
2023-04-09,HO8240,Dish Rack,350.13,33,11554.289999999999
2024-12-02,EL8673,Tablet,183.55,30,5506.5
2024-03-06,TO1453,Puzzle,457.15,2,914.3
2024-03-07,BE5954,Shampoo,395.45,38,15027.1
2024-06-08,CL9900,Jeans,450.96,19,8568.24
2023-02-24,TO7601,Doll,338.34,30,10150.199999999999
2024-06-14,TO2387,Action Figure,36.8,42,1545.6
2023-04-20,CL2595,Sneakers,412.75,37,15271.75
2024-05-08,EL1997,Tablet,69.51,38,2641.38
2024-11-21,SP4359,Football,262.97,36,9466.920000000002
2024-05-22,HO3535,Microwave,157.44,20,3148.8
2023-01-07,TO4288,Toy Car,66.21,1,66.21
2023-06-06,SP9516,Football,57.46,14,804.44
2023-04-17,TO9287,Action Figure,227.47,4,909.88
2023-05-05,CL8925,Dress,491.52,16,7864.32
2024-07-13,CL8194,Sneakers,431.06,40,17242.4
2023-05-07,TO1354,Doll,100.56,48,4826.88
2024-11-04,HO9380,Microwave,373.42,35,13069.7
2023-07-25,TO5751,Puzzle,151.83,7,1062.8100000000002
2024-08-25,TO5508,Board Game,201.68,45,9075.6
2023-04-20,TO7960,Puzzle,82.6,19,1569.3999999999999
2024-04-13,BE7380,Makeup Kit,15.4,20,308.0
2023-02-04,EL8282,Smartwatch,30.89,23,710.47
2023-05-23,TO5536,Puzzle,14.47,11,159.17000000000002
2024-01-02,SP4453,Gym Bag,180.93,46,8322.78
2024-06-21,TO2028,Toy Car,95.5,10,955.0
2023-12-27,EL6558,Smartwatch,235.15,9,2116.35
2023-10-13,EL7454,Tablet,43.42,42,1823.64
2024-05-10,TO3955,Puzzle,292.26,33,9644.58
2024-11-05,SP3120,Tennis Racket,351.91,38,13372.580000000002
2024-08-17,CL7615,Sneakers,43.11,2,86.22
2023-06-12,HO2740,Blender,254.72,44,11207.68
2024-05-02,CL4876,Jeans,61.66,12,739.92
2024-01-29,TO2014,Action Figure,309.83,8,2478.64
2023-02-08,EL8234,Smartphone,384.04,39,14977.560000000001
2024-10-08,BE6261,Shampoo,62.75,29,1819.75
2024-01-22,HO4272,Dish Rack,105.9,32,3388.8
2024-03-24,EL4694,Tablet,108.58,11,1194.3799999999999
2024-03-20,SP2409,Basketball,295.23,41,12104.43
2024-11-15,BE1544,Shampoo,406.9,1,406.9
2024-01-04,TO9955,Toy Car,433.6,22,9539.2
2023-07-09,EL9129,Smartwatch,103.17,14,1444.38
2024-08-07,TO6768,Toy Car,184.68,36,6648.4800000000005
2023-05-22,BE8004,Perfume,316.48,5,1582.4
2024-08-05,BE9474,Shampoo,156.13,8,1249.04
2024-05-25,HO9856,Blender,172.15,15,2582.25
2023-10-24,CL6863,Dress,43.3,11,476.29999999999995
2023-10-22,BE4955,Makeup Kit,428.07,40,17122.8
2024-05-27,CL1928,Dress,277.51,8,2220.08
2024-08-19,TO1491,Board Game,25.81,27,696.87
2023-09-25,HO1973,Cookware Set,78.25,36,2817.0
2023-12-04,EL4860,Smartphone,251.84,37,9318.08
2024-09-16,EL6666,Smartphone,490.72,27,13249.44
2024-09-04,EL2320,Smartwatch,444.88,31,13791.28
2023-05-13,CL2704,T-shirt,27.44,33,905.5200000000001
2023-08-19,EL8069,Tablet,244.02,15,3660.3
2023-01-22,BE4214,Face Cream,271.75,25,6793.75
2024-11-29,EL8899,Smartphone,35.55,50,1777.4999999999998
2024-01-22,EL8040,Laptop,353.66,36,12731.76
2023-05-22,BE2933,Perfume,449.6,24,10790.400000000001
2023-12-27,HO8152,Cookware Set,459.85,16,7357.6
2023-08-26,BE1164,Makeup Kit,121.29,48,5821.92
2024-07-03,SP1244,Football,437.9,16,7006.4
2023-02-28,BE3076,Face Cream,224.89,19,4272.91
2023-02-14,CL5001,Jacket,499.06,9,4491.54
2024-09-12,TO3005,Puzzle,331.73,5,1658.65
2023-09-14,SP9108,Basketball,355.58,23,8178.339999999999
2023-08-14,TO7011,Board Game,392.3,19,7453.7
2024-10-31,HO5383,Dish Rack,166.24,35,5818.400000000001
2024-05-30,BE6679,Face Cream,451.21,46,20755.66
2024-09-28,TO2285,Board Game,109.74,9,987.66
2024-06-17,HO4453,Cookware Set,70.15,47,3297.05
2023-05-26,BE8213,Shampoo,328.45,30,9853.5
2023-04-27,BE1553,Perfume,142.45,38,5413.099999999999
2024-01-29,CL1978,T-shirt,146.76,40,5870.4
2024-01-29,TO7268,Action Figure,198.48,3,595.4399999999999
2023-08-18,HO4021,Vacuum Cleaner,333.36,35,11667.6
2023-02-23,EL1512,Tablet,275.36,23,6333.280000000001
2023-01-27,SP5301,Tennis Racket,407.02,38,15466.759999999998
2023-08-10,BE8111,Lipstick,434.21,47,20407.87
2023-02-28,BE7358,Makeup Kit,476.71,44,20975.239999999998
2023-10-22,SP7944,Running Shoes,290.58,37,10751.46
2024-06-15,CL7247,Jeans,238.99,16,3823.84
2023-05-16,BE5495,Lipstick,51.91,16,830.56
2024-07-09,CL7465,Jacket,28.92,18,520.5600000000001
2024-01-06,CL1202,Jacket,70.91,37,2623.67
2024-11-07,CL3929,Jacket,227.47,2,454.94
2024-03-26,BE1606,Perfume,483.28,31,14981.679999999998
2024-10-15,SP7694,Basketball,38.71,6,232.26
2023-10-11,SP6145,Gym Bag,477.11,29,13836.19
2023-07-04,CL5252,Jacket,435.84,9,3922.56
2023-08-21,EL3406,Laptop,436.91,42,18350.22
2023-02-20,HO1630,Blender,100.29,33,3309.57
2024-03-26,SP1687,Tennis Racket,281.17,15,4217.55
2023-03-04,EL5217,Tablet,17.9,23,411.7
2024-07-07,EL4845,Smartphone,181.37,5,906.85
2024-06-03,TO9372,Action Figure,47.95,14,671.3000000000001
2023-11-30,SP7815,Tennis Racket,44.98,28,1259.4399999999998
2023-10-17,HO6350,Blender,307.41,24,7377.84
2023-12-10,TO8711,Board Game,471.81,19,8964.39
2024-09-28,BE7034,Shampoo,31.86,10,318.6
2024-08-28,BE4464,Face Cream,405.94,33,13396.02
2024-06-04,SP4520,Tennis Racket,195.63,38,7433.94
2023-02-03,EL7243,Laptop,383.68,42,16114.56
2023-03-22,BE9249,Shampoo,498.93,41,20456.13
2024-07-15,EL9830,Headphones,369.19,34,12552.46
2023-02-22,SP9592,Running Shoes,264.96,21,5564.16
2023-10-03,HO5801,Dish Rack,456.42,22,10041.24
2023-09-06,CL8468,Jeans,164.26,8,1314.08
2024-12-10,HO7716,Vacuum Cleaner,187.32,23,4308.36
2024-07-27,SP6935,Football,330.13,39,12875.07
2023-08-24,TO4764,Puzzle,288.98,9,2600.82
2024-07-04,HO3263,Vacuum Cleaner,306.72,19,5827.68
2023-12-16,CL2335,T-shirt,210.17,33,6935.61
2023-06-01,SP4245,Running Shoes,450.94,30,13528.2
2023-01-16,HO7858,Blender,139.05,36,5005.8
2024-12-29,TO3070,Action Figure,436.03,28,12208.84
2023-01-25,EL2196,Laptop,74.87,34,2545.58
2024-02-02,TO3088,Board Game,207.14,36,7457.039999999999
2023-09-05,EL2950,Tablet,175.04,22,3850.8799999999997
2024-08-28,SP2765,Gym Bag,497.13,3,1491.3899999999999
2023-03-17,EL8354,Tablet,456.23,41,18705.43
2024-04-05,EL5739,Headphones,381.25,45,17156.25
2023-05-18,EL9345,Laptop,51.06,1,51.06
2024-08-30,SP8430,Tennis Racket,195.89,29,5680.8099999999995
2023-06-30,SP5576,Gym Bag,472.94,7,3310.58
2023-08-26,CL6588,Dress,33.66,34,1144.4399999999998
2024-06-21,SP7990,Gym Bag,149.78,25,3744.5
2023-11-23,HO1687,Microwave,408.85,48,19624.800000000003
2023-08-04,TO5558,Toy Car,291.82,40,11672.8
2023-11-18,BE5666,Lipstick,91.14,19,1731.66
2023-10-08,TO4664,Puzzle,443.82,19,8432.58
2023-09-23,SP4795,Football,336.55,10,3365.5
2023-04-09,HO9334,Dish Rack,379.88,2,759.76
2024-09-04,BE9813,Makeup Kit,401.51,1,401.51
2024-05-15,BE4328,Lipstick,148.1,37,5479.7
2024-03-12,EL9534,Headphones,71.83,30,2154.9
2023-10-30,BE8281,Face Cream,445.55,32,14257.6
2023-09-27,BE5562,Shampoo,368.5,8,2948.0
2023-12-29,BE2218,Shampoo,170.29,33,5619.57
2023-12-10,CL9402,Dress,339.32,5,1696.6
2024-12-24,EL1628,Tablet,222.36,46,10228.560000000001
2024-06-17,CL1583,Jeans,475.1,41,19479.100000000002
2023-01-09,HO7163,Microwave,437.34,15,6560.099999999999
2024-11-20,HO8702,Cookware Set,84.2,12,1010.4000000000001
2024-05-23,CL4253,Jeans,321.04,6,1926.2400000000002
2024-06-12,EL1052,Laptop,222.82,32,7130.24
2024-07-25,SP3918,Basketball,29.02,45,1305.9
2023-09-27,SP4845,Running Shoes,322.48,31,9996.880000000001
2024-06-27,EL5916,Laptop,421.94,19,8016.86
2024-11-15,TO7425,Puzzle,302.94,35,10602.9
2024-05-07,CL4586,T-shirt,65.06,49,3187.94
2023-10-22,TO6331,Puzzle,131.22,28,3674.16
2023-04-29,HO6224,Vacuum Cleaner,333.7,23,7675.099999999999
2024-12-14,TO8925,Doll,421.66,32,13493.12
2024-09-07,TO1474,Doll,152.56,33,5034.4800000000005
2023-08-09,TO6295,Action Figure,138.19,21,2901.99
2024-02-26,TO7966,Puzzle,205.35,4,821.4
2023-10-02,TO6567,Doll,321.77,3,965.31
2023-11-12,TO4625,Puzzle,290.53,11,3195.83
2024-07-02,HO6401,Blender,73.32,35,2566.2
2023-01-21,EL7212,Smartphone,54.22,46,2494.12
2023-12-08,CL2039,Sneakers,330.92,34,11251.28
2023-08-04,CL4251,Sneakers,492.76,35,17246.6
2024-02-10,EL5754,Laptop,402.63,24,9663.119999999999
2023-12-06,TO5074,Doll,470.61,3,1411.83
2023-01-21,SP9216,Football,204.99,32,6559.68
2023-02-13,HO5939,Cookware Set,21.88,41,897.0799999999999
2024-12-05,HO5463,Blender,377.46,25,9436.5
2024-11-02,TO5423,Doll,432.37,5,2161.85
2023-03-17,SP1330,Running Shoes,17.22,35,602.6999999999999
2024-09-11,HO7408,Blender,105.2,39,4102.8
2023-11-16,CL9394,Dress,374.31,20,7486.2
2023-10-08,TO2633,Doll,139.49,42,5858.58
2024-08-13,TO5771,Puzzle,220.47,15,3307.05
2024-02-21,SP8919,Tennis Racket,149.37,45,6721.650000000001
2024-06-30,SP7265,Basketball,18.43,32,589.76
2024-02-08,CL2774,Sneakers,231.61,37,8569.57
2023-01-26,TO8325,Doll,191.21,37,7074.77
2023-04-22,EL6446,Tablet,80.45,41,3298.4500000000003
2023-03-27,BE3773,Makeup Kit,111.76,32,3576.32
2024-08-30,HO3315,Blender,207.57,31,6434.67
2024-06-19,EL4808,Smartwatch,38.88,32,1244.16
2023-09-16,TO6535,Board Game,418.82,3,1256.46
2023-11-26,EL7660,Smartwatch,437.0,18,7866.0
2024-12-07,HO9007,Dish Rack,277.34,21,5824.139999999999
2024-10-29,HO8559,Cookware Set,357.35,33,11792.550000000001
2024-07-22,EL2721,Smartphone,218.59,5,1092.95
2024-01-20,HO3655,Blender,264.77,8,2118.16
2023-06-20,HO2862,Vacuum Cleaner,29.14,28,815.9200000000001
2024-05-22,HO8982,Dish Rack,78.53,36,2827.08
2024-03-04,TO5861,Action Figure,67.62,19,1284.7800000000002
2024-11-23,CL6281,Sneakers,311.4,24,7473.599999999999
2024-07-31,EL3318,Laptop,152.2,44,6696.799999999999
2023-07-29,SP9509,Tennis Racket,306.21,31,9492.51
2024-04-18,HO3217,Cookware Set,90.48,46,4162.08
2024-04-30,BE7820,Lipstick,97.82,31,3032.4199999999996
2023-03-10,BE4074,Lipstick,107.64,7,753.48
2024-07-04,TO2551,Board Game,39.94,30,1198.1999999999998
2024-08-31,HO6741,Blender,321.81,15,4827.15
2023-12-20,EL4156,Smartphone,144.54,28,4047.12
2024-08-21,EL7017,Tablet,316.01,26,8216.26
2023-09-18,SP4319,Gym Bag,47.96,10,479.6
2023-04-16,EL5587,Laptop,97.38,37,3603.06
2023-04-15,HO7274,Dish Rack,171.78,50,8589.0
2024-08-29,SP8756,Tennis Racket,112.56,1,112.56
2023-08-26,HO3400,Blender,80.23,31,2487.13
2023-01-01,CL1855,T-shirt,77.12,29,2236.48
2024-03-11,EL6359,Headphones,158.25,49,7754.25
2023-05-01,HO7442,Dish Rack,194.88,25,4872.0
2024-12-24,TO6107,Board Game,420.94,21,8839.74
2024-06-27,BE4504,Makeup Kit,478.13,41,19603.329999999998
2023-10-12,EL8163,Laptop,284.64,32,9108.48
2024-12-12,CL8133,T-shirt,329.53,12,3954.3599999999997
2023-01-26,CL6668,Dress,366.96,14,5137.44
2024-09-23,SP7266,Basketball,193.36,48,9281.28
2023-01-11,HO6914,Vacuum Cleaner,267.74,1,267.74
2024-08-23,CL2541,Jacket,456.41,17,7758.97
2024-05-29,BE5473,Makeup Kit,26.43,18,475.74
2024-10-19,TO1719,Puzzle,497.91,46,22903.86
2023-09-17,CL1498,T-shirt,432.96,31,13421.76
2024-09-14,EL9033,Headphones,95.15,48,4567.200000000001
2024-10-25,SP1625,Football,191.07,40,7642.799999999999
2024-12-31,HO3156,Microwave,50.58,8,404.64
2023-02-27,TO6148,Action Figure,57.76,35,2021.6
2023-10-12,HO1273,Dish Rack,173.01,44,7612.44
2023-11-21,EL7000,Laptop,263.01,43,11309.43
2024-02-17,TO2064,Action Figure,104.54,49,5122.46
2024-05-28,HO2375,Cookware Set,94.57,3,283.71
2023-10-10,SP9281,Basketball,210.53,41,8631.73
2023-01-04,CL6745,Jacket,67.68,30,2030.4
2024-08-04,EL8585,Smartphone,53.2,6,319.20000000000005
2023-07-06,EL4041,Smartphone,165.58,41,6788.780000000001
2023-01-21,HO4563,Blender,322.59,30,9677.699999999999
2023-03-25,EL6042,Laptop,420.28,42,17651.76
2023-07-15,EL6087,Laptop,36.13,46,1661.98
2023-10-21,HO3300,Cookware Set,286.87,27,7745.49
2023-08-20,HO4264,Cookware Set,96.78,19,1838.82
2023-09-23,EL5334,Headphones,55.28,23,1271.44
2024-08-15,CL9569,Jacket,230.34,41,9443.94
2024-12-04,HO7318,Blender,86.3,37,3193.1
2023-08-04,EL6683,Headphones,326.54,44,14367.76
2023-10-23,HO9253,Cookware Set,280.29,48,13453.920000000002
2023-10-03,BE4452,Makeup Kit,136.52,30,4095.6000000000004
2023-09-25,BE9471,Face Cream,332.58,12,3990.96
2024-05-01,HO6291,Vacuum Cleaner,192.42,25,4810.5
2024-11-05,SP6281,Football,353.63,41,14498.83
2024-01-03,BE7904,Shampoo,242.99,22,5345.780000000001
2024-10-25,BE6865,Shampoo,160.08,30,4802.400000000001
2024-07-13,HO8192,Blender,406.52,30,12195.599999999999
2024-08-30,SP7542,Running Shoes,242.05,16,3872.8
2023-09-16,EL6535,Tablet,246.45,26,6407.7
2023-11-04,BE9306,Shampoo,62.85,28,1759.8
2023-10-03,SP1467,Running Shoes,90.37,11,994.07
2023-11-04,SP4251,Gym Bag,476.23,37,17620.510000000002
2023-05-23,HO1881,Cookware Set,485.46,20,9709.199999999999
2023-05-25,CL7487,Dress,91.02,1,91.02
2024-11-05,HO3819,Microwave,157.63,6,945.78
2023-07-09,HO8152,Microwave,54.18,16,866.88
2023-06-07,EL7131,Smartwatch,12.42,11,136.62
2023-12-19,BE7456,Perfume,352.4,31,10924.4
2024-11-15,TO4977,Puzzle,383.9,7,2687.2999999999997
2024-02-01,HO3187,Cookware Set,205.94,21,4324.74
2023-10-17,EL7452,Headphones,271.72,23,6249.56
2024-05-15,EL1440,Smartwatch,118.63,39,4626.57
2023-07-02,HO6935,Cookware Set,176.53,1,176.53
2024-09-17,SP2265,Running Shoes,326.33,9,2936.97
2024-05-26,HO4460,Blender,157.95,6,947.6999999999999
2023-12-14,TO7974,Doll,83.87,20,1677.4
